shape_id,shape_lat,shape_lon,point_seq,dist
73638,52.124986,-106.732319,91,2.1412
73984,52.139148,-106.552085,501,11.9530
73741,52.100249,-106.621156,442,7.2095
74018,52.130380,-106.636428,276,7.3182
73934,52.111726,-106.725060,507,9.8093
73940,52.152881,-106.698701,562,9.8015
74024,52.135010,-106.581588,152,3.5782
73632,52.129264,-106.657103,13,0.4626
74016,52.129270,-106.674299,221,3.5096
73930,52.133545,-106.722287,33,0.0666
74007,52.134239,-106.720729,139,2.2453
73984,52.146712,-106.555819,597,13.1369
73814,52.185481,-106.632625,124,2.5921
73638,52.123221,-106.731833,81,1.8694
73953,52.107345,-106.625923,130,2.8878
74003,52.166969,-106.575900,152,3.1098
73721,52.093565,-106.664807,189,4.6248
73739,52.100213,-106.667507,252,3.9515
73632,52.133520,-106.722192,444,7.5239
74424,52.131572,-106.660394,7,0.1824
73930,52.126271,-106.751178,189,3.3267
73684,52.131502,-106.723067,56,0.4602
73961,52.130319,-106.636256,80,0.1638
73930,52.134248,-106.720729,339,7.6896
73709,52.138277,-106.631583,507,10.0193
74019,52.168150,-106.688496,63,0.2130
74008,52.133553,-106.722078,451,7.6783
73662,52.109838,-106.608830,38,1.0068
73984,52.149529,-106.575994,412,9.3787
74416,52.126162,-106.714792,108,2.1503
73949,52.133520,-106.722175,136,0.2355
73969,52.112376,-106.597334,213,4.9381
73698,52.164455,-106.617564,102,2.1027
73689,52.130354,-106.663124,8,0.1108
73669,52.114782,-106.614027,309,5.9477
73819,52.167761,-106.639294,151,3.2349
73996,52.169675,-106.586606,347,9.1903
73994,52.130938,-106.628360,260,4.8132
73674,52.115781,-106.671146,182,2.8293
73763,52.177861,-106.612220,13,0.3821
74008,52.133293,-106.724486,490,7.8606
73940,52.141898,-106.721870,411,6.9618
73727,52.092370,-106.646526,156,3.5300
74006,52.135590,-106.759429,624,10.7393
73998,52.170280,-106.583538,365,8.9526
73651,52.092616,-106.610496,178,3.8176
73666,52.133627,-106.724764,48,0.2787
74017,52.129268,-106.667092,195,3.0165
73938,52.155689,-106.721809,128,1.5457
73709,52.167252,-106.637541,139,3.2654
74007,52.134265,-106.729495,51,1.5230
73648,52.113140,-106.616604,109,2.6780
73740,52.100246,-106.618785,464,7.7876
73666,52.146122,-106.727706,133,1.7274
74022,52.132095,-106.639525,44,0.2845
74005,52.133539,-106.722275,232,2.3756
74010,52.156644,-106.680091,322,8.1613
73645,52.104608,-106.609869,318,7.4260
73999,52.130057,-106.598946,424,8.0785
73730,52.131892,-106.627155,604,10.7922
73718,52.160883,-106.660584,94,6.2302
73952,52.107343,-106.627798,137,3.0158
73876,52.145168,-106.670235,97,2.2731
74002,52.129049,-106.599107,173,4.0102
73676,52.114622,-106.666884,217,3.2138
73702,52.165192,-106.644787,530,7.0965
73730,52.123454,-106.591485,139,1.9522
73678,52.114789,-106.630728,312,5.6908
73751,52.132025,-106.670266,450,10.8410
73746,52.144808,-106.705751,186,4.3981
74008,52.130514,-106.661129,166,2.4244
74006,52.134092,-106.721120,439,7.5936
73688,52.129399,-106.720976,75,0.7612
73969,52.110668,-106.559315,76,1.0372
73954,52.112463,-106.597758,377,6.2385
73638,52.131610,-106.670027,555,9.8827
74399,52.135026,-106.560980,114,2.2867
73698,52.163714,-106.627054,128,2.7635
73685,52.119962,-106.737129,194,2.9451
73967,52.109788,-106.568963,41,0.6144
73763,52.145064,-106.656471,257,6.8814
73963,52.108750,-106.598913,264,6.7654
73721,52.124064,-106.668547,32,0.8472
73963,52.083268,-106.624446,56,1.4511
73673,52.125321,-106.667353,70,1.6915
73968,52.110054,-106.568232,125,3.5891
73736,52.125971,-106.666992,348,6.3523
73732,52.135116,-106.619714,207,1.7191
74018,52.133520,-106.722203,20,0.0592
73755,52.174865,-106.646459,166,5.7267
73721,52.092789,-106.671439,258,5.1464
73980,52.148172,-106.620809,151,3.7067
73632,52.134114,-106.720969,405,7.4121
73994,52.136584,-106.605626,128,2.9167
73818,52.173709,-106.626776,84,1.8486
73642,52.130720,-106.655703,612,11.0355
73722,52.107215,-106.676481,141,2.9014
73663,52.093674,-106.637730,279,6.7743
74006,52.134330,-106.720776,358,7.5401
73638,52.133280,-106.724568,138,3.5671
73958,52.124825,-106.634687,274,4.9805
73762,52.168735,-106.627208,55,0.9316
73906,52.098305,-106.583795,86,2.1259
73707,52.157028,-106.645386,235,5.4903
73645,52.094049,-106.617443,146,3.0607
73704,52.129641,-106.635829,180,4.8287
73939,52.153411,-106.730173,173,2.3035
73675,52.114627,-106.654891,257,4.0348
73987,52.163484,-106.575078,110,1.6593
73686,52.114292,-106.686503,61,1.7344
74006,52.129266,-106.678067,234,3.7726
73688,52.126175,-106.696197,206,5.0776
73751,52.146891,-106.739055,152,2.5826
74010,52.170716,-106.687883,439,10.3304
73849,52.111434,-106.586993,263,5.4739
73688,52.128826,-106.710301,85,1.5473
73973,52.092402,-106.572521,125,2.2111
73608,52.126185,-106.690125,80,2.3597
73877,52.172141,-106.641114,172,6.0783
73739,52.100215,-106.660807,281,4.4105
74008,52.130607,-106.637444,18,0.0635
73763,52.178638,-106.613839,28,0.5305
73709,52.149901,-106.615416,390,7.9761
73684,52.115967,-106.721598,308,6.1862
73673,52.128018,-106.666014,60,1.3773
73954,52.130490,-106.637368,49,0.0819
74026,52.133755,-106.722133,121,3.7011
73739,52.100215,-106.660954,280,4.4005
73919,52.129270,-106.674251,337,6.2715
73696,52.137049,-106.652101,55,1.2981
73994,52.134566,-106.624768,226,4.3057
73942,52.139650,-106.718470,226,1.5456
73971,52.103829,-106.585777,87,2.1734
73736,52.109661,-106.670431,243,4.4990
74009,52.128886,-106.636101,102,0.3472
73876,52.171235,-106.666623,196,5.2369
73741,52.100227,-106.669628,242,3.8055
73717,52.158005,-106.660587,111,6.5513
73876,52.134390,-106.670184,48,1.0749
73679,52.119225,-106.668936,204,5.7905
73742,52.094527,-106.665343,166,4.5502
73665,52.133641,-106.670173,55,1.0828
73761,52.139650,-106.670221,116,2.2949
73849,52.126570,-106.605873,199,2.5238
73986,52.169291,-106.555085,573,13.5483
73638,52.130865,-106.674311,530,9.4761
73954,52.117335,-106.634673,183,1.6496
73610,52.129263,-106.680540,66,1.3518
73721,52.099932,-106.699653,330,7.3431
73701,52.142887,-106.623141,207,2.3171
73665,52.150783,-106.725618,284,7.2831
73653,52.129786,-106.628626,50,2.5458
73934,52.134387,-106.720962,163,4.9844
74020,52.147605,-106.621784,255,5.6067
73653,52.113139,-106.621879,12,0.2180
73702,52.159240,-106.645923,500,6.4202
73919,52.134077,-106.721157,198,2.2739
73849,52.093324,-106.598018,362,8.6681
73903,52.130610,-106.637442,17,0.0625
73947,52.133190,-106.725082,65,1.8751
73930,52.134360,-106.720847,307,7.6710
73735,52.125150,-106.667448,465,9.5565
73920,52.134031,-106.721675,82,2.1317
73999,52.164063,-106.557776,50,0.3692
73764,52.179244,-106.628400,78,1.5981
73645,52.095375,-106.654567,15,0.3651
73764,52.144363,-106.657336,263,6.9792
73724,52.083128,-106.607954,205,3.6018
73926,52.133802,-106.721636,253,4.9349
73851,52.121626,-106.604222,207,5.8712
73940,52.129992,-106.721435,115,4.2689
73681,52.124611,-106.679969,85,1.8260
74022,52.143837,-106.595754,317,4.4976
73902,52.096695,-106.585723,58,1.1209
73986,52.148075,-106.621028,264,5.7166
73937,52.113110,-106.741525,194,3.3755
73663,52.095654,-106.650129,334,7.6657
73953,52.107291,-106.621088,110,2.5552
74018,52.133697,-106.721811,4,0.0248
73818,52.177571,-106.612108,48,0.6766
74010,52.136628,-106.655928,31,1.0273
73949,52.134139,-106.720827,80,0.1148
73984,52.131778,-106.652075,43,0.8728
73709,52.130485,-106.637024,762,12.2885
73732,52.130987,-106.628277,148,0.8588
73996,52.130483,-106.636925,72,0.1183
73719,52.102028,-106.716709,42,0.6710
73713,52.157827,-106.647996,136,4.5315
73709,52.180055,-106.619535,52,0.9635
73740,52.106173,-106.670399,233,3.5147
73930,52.125479,-106.752865,192,3.4715
73732,52.133325,-106.625945,173,1.1986
73669,52.118536,-106.669156,102,1.5975
73923,52.142155,-106.732816,387,6.7692
73931,52.134266,-106.720731,175,3.8406
73698,52.161440,-106.642912,183,3.9057
73753,52.194610,-106.672068,43,1.2765
74017,52.129262,-106.689526,251,4.5526
73847,52.102008,-106.589793,45,2.8471
73849,52.115957,-106.604945,232,3.7259
73638,52.134270,-106.720732,202,3.8805
73961,52.123822,-106.634686,149,0.9276
73709,52.154420,-106.637633,316,6.2781
73746,52.143864,-106.679243,123,2.4742
73702,52.130805,-106.637909,13,0.0937
73847,52.102653,-106.597100,64,3.4471
73739,52.128071,-106.665988,27,0.5609
73952,52.104764,-106.599144,62,1.0076
73605,52.100548,-106.677425,18,0.6727
74006,52.132653,-106.733620,526,8.6263
73684,52.114728,-106.696668,413,7.9328
73938,52.140618,-106.722117,262,4.8629
73958,52.114637,-106.598929,39,0.4081
73741,52.102896,-106.608551,499,8.5672
73710,52.129733,-106.628847,233,3.3309
74007,52.134955,-106.730270,46,1.4293
73934,52.130287,-106.721597,338,5.7225
73632,52.134412,-106.721021,311,7.3505
73958,52.116768,-106.624402,202,3.3795
74021,52.134785,-106.571941,12,0.2470
73940,52.149290,-106.696845,517,9.3514
74006,52.133624,-106.722522,316,7.3812
73665,52.133458,-106.668186,39,0.9050
74016,52.134200,-106.720744,388,7.5539
74000,52.129174,-106.633528,312,7.8200
73632,52.133618,-106.722547,295,7.2101
73687,52.120827,-106.711391,152,4.9028
74017,52.130638,-106.637411,8,0.0575
73722,52.102678,-106.707125,351,7.9413
74026,52.134116,-106.721039,233,3.8771
73721,52.104736,-106.713128,440,8.5086
73709,52.130486,-106.637354,745,12.2653
73960,52.117128,-106.620445,234,2.6972
73662,52.109490,-106.608829,40,1.0458
73736,52.124775,-106.667583,339,6.2122
73974,52.090411,-106.567828,103,1.7093
73631,52.125753,-106.733324,1,0.0000
73707,52.167486,-106.644124,187,4.1953
73739,52.100226,-106.635999,383,6.1095
73731,52.121408,-106.586995,303,6.4657
73638,52.133280,-106.724568,321,4.2017
73649,52.120217,-106.657228,51,1.4080
73688,52.126410,-106.663092,283,7.4490
73665,52.134130,-106.720821,534,11.3139
74008,52.142149,-106.736021,573,9.5234
73923,52.133545,-106.722287,305,5.1599
73967,52.109973,-106.568606,38,0.5757
73955,52.112326,-106.597563,409,6.3007
73963,52.101541,-106.622700,180,4.0018
74002,52.129770,-106.628751,243,6.1645
73877,52.165417,-106.644738,101,4.1582
74012,52.132420,-106.655632,459,9.5813
73632,52.121157,-106.759848,664,11.2043
73960,52.129166,-106.634830,120,0.3308
74004,52.164496,-106.566032,77,0.9414
73634,52.134390,-106.720958,293,6.5771
73723,52.130558,-106.637452,30,0.0525
73684,52.125805,-106.663381,598,12.7570
73755,52.194765,-106.675786,33,1.0200
73702,52.134263,-106.635100,87,0.7514
73814,52.168409,-106.637403,11,0.0435
73998,52.166045,-106.591682,317,8.1271
74016,52.129276,-106.670941,207,3.2795
73701,52.158898,-106.644843,465,6.3344
73658,52.093794,-106.638179,169,4.0061
74020,52.129610,-106.572358,593,12.7073
73741,52.100213,-106.666348,257,4.0305
73960,52.117588,-106.598932,360,5.0608
73713,52.155006,-106.663362,82,3.1453
74009,52.130589,-106.637452,22,0.0655
73967,52.106055,-106.567478,61,1.0453
74010,52.160005,-106.673195,263,6.5407
73973,52.092798,-106.557481,58,0.9231
73751,52.147042,-106.702717,272,6.5314
73852,52.094010,-106.585898,33,0.4213
74016,52.133558,-106.722308,480,7.6986
73905,52.100933,-106.590365,137,3.0255
73922,52.142158,-106.731436,108,1.6141
73707,52.150428,-106.615212,368,7.8996
74013,52.130464,-106.636682,1,0.0000
73674,52.123770,-106.668799,86,1.8922
73645,52.093391,-106.628167,116,2.2287
73818,52.173609,-106.627091,87,1.8732
73974,52.090688,-106.569933,112,1.8577
74416,52.126145,-106.675273,250,6.5109
73675,52.115820,-106.671157,181,2.8242
73651,52.113140,-106.616648,359,8.2205
73815,52.130347,-106.663112,44,0.8946
73632,52.131239,-106.681294,111,2.3138
73709,52.128903,-106.646468,813,13.2884
73940,52.152752,-106.698381,558,9.7753
73702,52.148793,-106.618653,242,3.1410
73665,52.136571,-106.670213,71,1.4089
73673,52.123085,-106.669070,103,1.9713
73974,52.112324,-106.598770,291,7.3724
74016,52.131876,-106.652558,129,1.5919
73677,52.125570,-106.665102,8,0.1728
73677,52.114621,-106.667548,215,3.1678
73847,52.114700,-106.598720,3,0.1830
74416,52.126162,-106.713997,104,2.0953
73931,52.126612,-106.730696,77,2.3970
73961,52.129885,-106.635718,89,0.2260
73740,52.115857,-106.671165,142,2.0069
73634,52.132317,-106.681305,93,1.6552
73688,52.126052,-106.714794,109,2.1623
73634,52.122111,-106.757870,634,10.2540
74020,52.129168,-106.634311,194,2.6544
74011,52.156303,-106.673195,199,4.0900
73746,52.145883,-106.727161,359,9.7019
73649,52.127926,-106.662351,14,0.2440
73740,52.100249,-106.621792,458,7.5816
73740,52.100223,-106.641989,376,6.1146
74006,52.129228,-106.666413,195,2.9741
73919,52.129314,-106.709549,283,3.8543
73710,52.105263,-106.656756,541,8.1412
73938,52.154175,-106.729462,163,2.2045
74400,52.150832,-106.610717,14,0.5669
73730,52.123212,-106.576318,319,5.1215
73741,52.100221,-106.644737,349,5.5105
73688,52.126192,-106.681519,238,6.0828
74020,52.140256,-106.622723,236,4.7762
73676,52.130498,-106.663947,49,1.0146
73663,52.093844,-106.610789,176,4.3852
73998,52.129698,-106.612941,148,1.9285
73610,52.138567,-106.703328,168,3.9463
74020,52.133417,-106.563837,543,11.9762
73645,52.113141,-106.613997,369,8.7236
73729,52.126990,-106.588642,353,5.6751
74020,52.149877,-106.578341,402,9.2139
73673,52.124148,-106.668439,77,1.8432
74416,52.128507,-106.662088,293,7.6920
73653,52.129845,-106.635688,90,3.0821
73942,52.133520,-106.722180,137,0.2365
74023,52.139573,-106.575163,33,0.5280
73961,52.130621,-106.637433,14,0.0615
73632,52.126450,-106.731422,560,9.0240
73723,52.130487,-106.636962,70,0.0933
74026,52.134159,-106.720787,199,3.8551
73742,52.123146,-106.669066,54,0.9976
74000,52.143261,-106.598911,161,3.7355
73966,52.106032,-106.614599,97,2.0939
74016,52.130644,-106.637400,5,0.0565
73666,52.146218,-106.730480,147,1.9181
73952,52.112328,-106.597410,29,0.0471
73942,52.134159,-106.720787,74,0.1100
73709,52.168501,-106.637992,157,3.5996
73755,52.194767,-106.674683,35,1.0950
73721,52.123359,-106.669037,46,0.9336
73721,52.100026,-106.721479,472,9.3005
73930,52.131834,-106.723405,264,7.1932
73631,52.121096,-106.759968,98,2.0250
73938,52.146005,-106.717832,228,3.9959
73903,52.093318,-106.572220,426,9.6412
73986,52.132806,-106.657766,19,0.5014
74026,52.129298,-106.704184,333,5.8347
73704,52.151489,-106.612019,480,8.7363
73986,52.150979,-106.591917,303,7.7759
73704,52.130899,-106.638136,215,5.0691
73732,52.124223,-106.596999,639,10.2144
73707,52.145700,-106.622689,432,8.6979
74019,52.148512,-106.674681,300,6.0650
73764,52.166207,-106.644500,206,4.3406
73743,52.101901,-106.671377,91,3.3907
73707,52.151199,-106.616057,339,7.7927
74019,52.130197,-106.662254,453,10.2654
73720,52.094472,-106.688793,134,3.0244
73713,52.156397,-106.663360,85,3.3003
74000,52.168913,-106.586693,6,0.0477
73961,52.121801,-106.608824,307,3.9050
73646,52.109008,-106.608829,70,1.7021
73709,52.149937,-106.615380,388,7.9716
73932,52.126667,-106.730078,80,2.4406
74020,52.149397,-106.581327,375,8.9964
73686,52.124255,-106.664120,167,4.4590
73666,52.145807,-106.724536,234,4.8979
73720,52.103996,-106.713854,60,0.9667
73703,52.129419,-106.635950,177,4.8692
73814,52.168508,-106.637885,6,0.0082
73666,52.143856,-106.681876,335,8.1983
73632,52.133520,-106.722164,440,7.5219
73764,52.167502,-106.636643,143,3.1975
73815,52.143865,-106.662141,150,3.3181
74006,52.133510,-106.728589,507,8.1707
73994,52.129339,-106.634948,305,5.4053
73702,52.134264,-106.636370,82,0.6644
73954,52.111262,-106.598916,363,6.0356
73707,52.180055,-106.623647,59,1.2445
73973,52.112323,-106.598917,290,7.3624
73698,52.166649,-106.625976,72,1.2899
73934,52.108793,-106.735752,554,11.0363
73996,52.130280,-106.636174,83,0.1758
74019,52.169291,-106.690669,8,0.0070
73681,52.134120,-106.720945,690,14.3477
73676,52.125338,-106.663819,9,0.2646
73742,52.123106,-106.669069,56,1.0026
73953,52.129239,-106.630034,289,6.5866
73961,52.125827,-106.634689,143,0.7046
73724,52.077966,-106.621951,104,2.0410
73741,52.100295,-106.611481,474,7.8735
73960,52.117163,-106.620325,235,2.7062
73678,52.114782,-106.613689,347,6.8579
74006,52.130384,-106.721685,293,6.8565
73975,52.104714,-106.580408,235,4.1035
73942,52.134228,-106.720717,58,0.0996
73972,52.101868,-106.567381,163,3.9206
74002,52.129942,-106.635754,283,6.7039
73608,52.119885,-106.705787,127,4.1341
73819,52.168099,-106.639131,157,3.2750
73606,52.124228,-106.664133,33,0.7320
73934,52.113913,-106.741694,462,8.3678
73732,52.130485,-106.637024,65,0.0558
74006,52.134230,-106.720731,384,7.5549
73739,52.123106,-106.669069,69,1.1590
73702,52.151434,-106.611926,281,3.7724
73728,52.085575,-106.625495,35,0.9418
74005,52.129296,-106.695892,298,4.7894
73954,52.107345,-106.625923,273,3.4159
73903,52.091549,-106.574124,401,9.3353
74005,52.133520,-106.722192,220,2.3692
73968,52.114193,-106.566199,82,2.9643
73710,52.100216,-106.659243,561,8.8742
73632,52.130332,-106.663004,31,0.8840
73645,52.095507,-106.654016,17,0.4059
73649,52.128923,-106.661874,8,0.1285
73678,52.114627,-106.654891,257,4.0348
74008,52.129260,-106.688075,249,4.4536
73687,52.126178,-106.694085,89,2.6349
73818,52.173207,-106.628834,94,2.0011
73763,52.167893,-106.635856,138,3.1276
73677,52.114627,-106.648276,279,4.4889
73663,52.091958,-106.614540,199,4.8477
73729,52.119175,-106.598917,65,0.9180
73681,52.124461,-106.669178,46,1.0863
73947,52.134369,-106.720867,99,2.2077
73954,52.116231,-106.634671,192,1.7727
73675,52.114661,-106.670521,199,2.9622
73608,52.134184,-106.720757,334,7.9421
73746,52.150109,-106.739072,313,8.4419
73634,52.134396,-106.721110,284,6.5644
73718,52.132049,-106.662248,196,10.0000
74024,52.136920,-106.587164,134,3.0221
73738,52.104741,-106.607749,78,1.8126
73732,52.135638,-106.618838,223,1.8036
73722,52.121622,-106.669072,57,1.1269
73719,52.100906,-106.670409,216,5.2976
73687,52.118725,-106.705791,129,4.2662
74016,52.130533,-106.637431,36,0.0735
73732,52.118210,-106.584363,561,8.8010
73937,52.120589,-106.741565,164,2.5303
73818,52.174752,-106.623453,80,1.5937
73638,52.129877,-106.721416,345,4.6417
73713,52.157316,-106.645354,209,4.7532
73638,52.132317,-106.681305,494,8.8350
73999,52.170161,-106.584701,195,2.6548
73704,52.114466,-106.656758,61,1.9181
73992,52.143847,-106.594570,321,4.5756
73972,52.108641,-106.598913,51,0.5652
73999,52.164567,-106.571471,92,1.3143
73751,52.143204,-106.725927,97,1.3589
73984,52.147795,-106.621524,258,5.6344
73698,52.163081,-106.631827,141,3.1040
73741,52.100228,-106.632592,396,6.3425
73732,52.120934,-106.598922,679,10.6651
74011,52.148518,-106.670445,311,6.3500
73938,52.153877,-106.729844,167,2.2466
73720,52.099838,-106.723531,10,0.1261
73735,52.122073,-106.668804,444,9.1997
74008,52.134058,-106.721191,443,7.5953
73721,52.105266,-106.712325,425,8.4271
73638,52.134398,-106.720993,162,3.8532
73742,52.109384,-106.676850,132,2.6980
73687,52.126107,-106.670168,38,0.9965
73704,52.147906,-106.621322,429,7.8873
73676,52.116458,-106.671006,164,2.7510
73740,52.100219,-106.648207,351,5.6895
73719,52.127934,-106.662363,379,8.9901
73634,52.133530,-106.722149,412,6.7412
73677,52.114630,-106.598917,360,7.8773
73732,52.123211,-106.576585,439,6.6386
73702,52.168492,-106.638023,553,7.8640
74004,52.165577,-106.555067,5,0.0971
73731,52.134079,-106.603979,15,0.2680
74018,52.128885,-106.638924,246,6.9283
73675,52.116351,-106.671076,167,2.7641
73848,52.093672,-106.598548,57,1.1846
73731,52.123235,-106.589987,323,6.8498
73730,52.134831,-106.622732,569,10.2716
73938,52.134135,-106.720840,433,6.7353
74020,52.132996,-106.576629,650,13.2799
73765,52.173096,-106.632680,110,2.5009
73926,52.129904,-106.661420,436,9.9303
73638,52.134319,-106.720761,189,3.8735
73658,52.093058,-106.610602,69,1.6723
73669,52.120492,-106.668880,91,1.3778
74019,52.168778,-106.690217,31,0.0736
73940,52.147023,-106.707330,475,8.5497
73723,52.081062,-106.635218,371,7.4841
73702,52.150898,-106.611505,258,3.7044
73731,52.120996,-106.598923,388,7.7878
74399,52.129610,-106.572358,177,3.2834
73713,52.159036,-106.645570,336,5.1181
73763,52.137077,-106.670211,330,8.6594
73718,52.183735,-106.657666,25,2.8671
73681,52.119223,-106.726752,480,11.4142
74394,52.129189,-106.634441,228,5.9813
74010,52.161586,-106.674238,272,6.7333
74000,52.168080,-106.587371,16,0.1525
73682,52.119732,-106.732622,23,0.6002
73984,52.128886,-106.638778,62,1.8987
73710,52.098694,-106.662025,584,9.2488
73998,52.152626,-106.592739,257,6.0644
73701,52.152269,-106.619930,332,4.3330
73645,52.094159,-106.618212,141,2.9957
73728,52.085583,-106.625982,38,0.9749
73740,52.100240,-106.613426,481,8.1556
74397,52.165320,-106.575332,36,1.8620
73680,52.114627,-106.654891,110,4.1296
73998,52.128219,-106.598944,164,2.9221
73930,52.125524,-106.752745,191,3.4621
74022,52.136430,-106.617451,217,2.2053
73954,52.129073,-106.634812,127,0.3419
74024,52.140179,-106.603976,20,0.3901
73700,52.170466,-106.621091,63,1.5824
73983,52.150852,-106.590530,110,1.5780
73724,52.079025,-106.614579,139,2.6283
74400,52.136055,-106.560420,242,5.6937
73730,52.135108,-106.603980,462,8.7538
73723,52.079153,-106.630598,404,7.8855
73732,52.134662,-106.624561,181,1.3764
73658,52.095079,-106.655683,241,5.2573
73730,52.118208,-106.586903,188,2.8031
73653,52.113586,-106.622679,17,0.3230
73605,52.107545,-106.670421,76,1.9610
73753,52.194759,-106.682278,26,0.5760
73713,52.143465,-106.658184,42,1.5223
73934,52.113095,-106.735221,481,8.8998
73763,52.152384,-106.648702,230,5.9075
74013,52.130616,-106.637438,15,0.0615
73815,52.141794,-106.670228,127,2.5341
74015,52.134361,-106.720853,152,4.8268
74006,52.133030,-106.727531,500,8.0787
73713,52.157838,-106.646100,153,4.6625
74020,52.135380,-106.560646,525,11.6651
73634,52.133875,-106.721914,279,6.4837
73681,52.134159,-106.720787,667,14.3341
73723,52.080009,-106.634032,387,7.6307
73996,52.130319,-106.636256,82,0.1688
74010,52.169454,-106.690616,489,10.5864
74006,52.132413,-106.655589,141,1.8125
73764,52.143846,-106.661015,278,7.2731
73642,52.120065,-106.739136,49,1.1990
73930,52.133560,-106.722312,38,0.0700
73609,52.126183,-106.692185,214,5.3526
73698,52.145845,-106.651148,326,7.3351
73731,52.123330,-106.590636,326,6.8959
73955,52.130319,-106.636256,80,0.1638
73704,52.170264,-106.617715,817,14.6450
73755,52.185776,-106.669947,78,2.4461
73653,52.129662,-106.635817,112,3.4629
73634,52.133377,-106.696856,152,2.8385
73720,52.118286,-106.669086,319,7.5715
73931,52.132807,-106.728144,98,3.2517
73632,52.131713,-106.710300,248,5.5450
73651,52.100243,-106.615791,240,5.1815
73961,52.112506,-106.597381,403,5.7594
73645,52.093323,-106.617443,147,3.1417
73852,52.100238,-106.590876,142,2.3137
73735,52.100213,-106.667000,311,6.5237
73702,52.170521,-106.620553,618,9.4941
74006,52.132239,-106.738673,548,8.9852
74006,52.132675,-106.724141,308,7.1630
74008,52.140019,-106.726385,520,8.6314
73679,52.122371,-106.668786,215,6.1407
73961,52.130483,-106.636925,70,0.1133
73751,52.131647,-106.670260,452,10.8830
74000,52.128968,-106.599162,226,5.3283
73983,52.147970,-106.582780,72,0.6098
74394,52.128589,-106.599746,152,3.4854
73815,52.135716,-106.670203,92,1.8579
73905,52.130174,-106.607859,238,7.5066
74020,52.149346,-106.581432,374,8.9878
73966,52.083730,-106.630527,273,6.5659
74017,52.129301,-106.702557,267,5.4448
73713,52.158173,-106.651046,454,5.6215
73984,52.129617,-106.629152,215,3.0233
74018,52.133533,-106.722133,9,0.0542
73684,52.133558,-106.722308,37,0.0700
73765,52.178022,-106.632831,92,1.9391
73732,52.129697,-106.628949,129,0.6922
73926,52.129270,-106.668780,406,9.2638
73994,52.136603,-106.613695,139,3.4697
73720,52.100044,-106.699881,120,2.0435
73751,52.131293,-106.668295,462,11.0239
73701,52.152409,-106.621649,344,4.4522
73610,52.144130,-106.698991,274,5.0074
73994,52.139939,-106.579822,5,0.0360
73942,52.133647,-106.721903,125,0.2117
74015,52.129270,-106.674299,386,8.8856
73740,52.100225,-106.637523,393,6.4206
73650,52.095492,-106.648764,34,0.7601
73608,52.134394,-106.720977,275,7.9034
73674,52.118508,-106.669171,141,2.4881
74023,52.134850,-106.620994,240,5.0081
74006,52.129279,-106.670492,208,3.2545
73677,52.114627,-106.650407,271,4.3429
74022,52.141261,-106.595450,347,5.2208
73673,52.118292,-106.669259,145,2.5129
73986,52.130676,-106.637323,94,2.3834
74013,52.119702,-106.741642,612,10.2570
73967,52.108508,-106.568654,46,0.7592
74011,52.169281,-106.690667,4,0.0030
73980,52.150717,-106.611304,134,2.9968
73959,52.120942,-106.598935,86,1.1096
73728,52.085573,-106.639412,133,2.2840
74005,52.133190,-106.725082,65,1.8751
73704,52.129588,-106.635871,179,4.8219
73676,52.114782,-106.613850,346,6.8469
73764,52.173457,-106.632707,108,2.4608
74399,52.137677,-106.560601,81,1.9825
74013,52.129296,-106.700780,264,5.3238
73651,52.094114,-106.639374,75,1.4437
73709,52.151524,-106.617149,335,7.7233
73604,52.107325,-106.669610,165,4.0869
73686,52.124550,-106.672045,143,3.8623
73688,52.126144,-106.675126,251,6.5209
74011,52.148517,-106.669560,317,6.4110
73709,52.151083,-106.615826,344,7.8272
73984,52.130136,-106.635943,85,2.2352
73674,52.130490,-106.663904,48,1.0114
73722,52.105013,-106.712762,438,8.4688
73684,52.133612,-106.721965,6,0.0390
73723,52.120282,-106.646485,179,1.9995
73606,52.107327,-106.662029,139,3.2683
73754,52.185292,-106.669906,79,2.5002
73701,52.159112,-106.645255,479,6.3718
73663,52.093390,-106.629508,250,6.2037
73741,52.130157,-106.661284,1,0.0000
74400,52.132373,-106.576875,373,7.3133
73632,52.131410,-106.668940,52,1.3076
73650,52.095095,-106.611460,196,4.1339
73994,52.138168,-106.603987,110,2.6305
73679,52.114627,-106.650407,97,3.8856
73969,52.114634,-106.593891,158,3.9613
73999,52.131824,-106.598948,415,7.8815
73953,52.111262,-106.598916,40,0.2681
73673,52.112390,-106.598501,367,8.1660
73731,52.117341,-106.570205,204,4.7261
74009,52.132721,-106.657294,147,1.9295
73966,52.112466,-106.597335,14,0.0337
73608,52.133293,-106.724486,251,7.6213
73666,52.143871,-106.721540,259,5.4820
74026,52.129944,-106.721426,316,4.5924
73642,52.133293,-106.724486,320,4.1966
73707,52.178661,-106.614009,30,0.5417
73735,52.100225,-106.637479,188,4.5026
74400,52.135690,-106.560484,249,5.7340
73646,52.113141,-106.615154,105,2.5779
73610,52.129267,-106.676843,52,1.0988
73958,52.118646,-106.611315,146,2.4268
73984,52.129677,-106.635562,184,2.5496
73849,52.109385,-106.586992,266,5.7019
73658,52.100244,-106.616250,9,0.3260
73684,52.124604,-106.679107,539,11.4969
73955,52.107345,-106.624487,277,3.5139
73958,52.118718,-106.634675,246,4.3015
