da_id,point_index,lat,lng
47110096,7,52.121819,-106.621225
47110096,8,52.121820,-106.619794
47110096,9,52.121823,-106.618318
47110096,10,52.118521,-106.618308
47110096,11,52.117918,-106.617812
47110096,12,52.117504,-106.619184
47110096,13,52.117260,-106.619950
47110096,14,52.117135,-106.620500
47110096,15,52.116852,-106.621454
47110097,0,52.118854,-106.622796
47110097,1,52.116796,-106.622801
47110097,2,52.116793,-106.624446
47110097,3,52.116771,-106.626066
47110097,4,52.116793,-106.627689
47110097,5,52.118559,-106.627673
47110097,6,52.119186,-106.627829
47110097,7,52.119529,-106.628183
47110097,8,52.120201,-106.627053
47110097,9,52.120576,-106.627681
47110097,10,52.120719,-106.627923
47110097,11,52.120835,-106.628496
47110097,12,52.120865,-106.629037
47110097,13,52.120845,-106.633182
47110097,14,52.121834,-106.633189
47110097,15,52.121845,-106.627800
47110097,16,52.121834,-106.622716
47110097,17,52.121663,-106.622801
47110097,18,52.119441,-106.622800
47110097,19,52.118854,-106.622796
47110098,0,52.118559,-106.627673
47110098,1,52.116793,-106.627689
47110098,2,52.116780,-106.628637
47110098,3,52.116789,-106.629295
47110098,4,52.116780,-106.629981
47110098,5,52.116786,-106.630974
47110098,6,52.116759,-106.634698
47110098,7,52.117820,-106.634722
47110098,8,52.118872,-106.634702
47110098,9,52.119843,-106.634709
47110098,10,52.120850,-106.634731
47110098,11,52.121857,-106.634739
47110098,12,52.121834,-106.633189
47110098,13,52.120845,-106.633182
47110098,14,52.120865,-106.629037
47110098,15,52.120835,-106.628496
47110098,16,52.120719,-106.627923
47110098,17,52.120576,-106.627681
47110098,18,52.120201,-106.627053
47110098,19,52.119529,-106.628183
47110098,20,52.119186,-106.627829
47110098,21,52.118559,-106.627673
47110190,0,52.105326,-106.677298
47110190,1,52.103645,-106.677279
47110190,2,52.101901,-106.677228
47110190,3,52.101931,-106.678761
47110190,4,52.103633,-106.678739
47110190,5,52.103648,-106.680185
47110190,6,52.103704,-106.681954
47110190,7,52.103442,-106.682081
47110190,8,52.102833,-106.682104
47110190,9,52.101933,-106.682065
47110190,10,52.101526,-106.682106
47110190,11,52.100644,-106.682131
47110190,12,52.100460,-106.685817
47110190,13,52.101227,-106.688060
47110190,14,52.103362,-106.685486
47110190,15,52.103611,-106.685345
47110190,16,52.105327,-106.684372
47110190,17,52.106717,-106.683583
47110190,18,52.109245,-106.682271
47110190,19,52.109312,-106.680720
47110190,20,52.109348,-106.679875
47110190,21,52.109368,-106.679078
47110190,22,52.109361,-106.678976
47110190,23,52.109251,-106.677464
47110190,24,52.108724,-106.677508
47110190,25,52.108208,-106.677473
47110190,26,52.107795,-106.677385
47110190,27,52.107528,-106.677257
47110190,28,52.107354,-106.677174
47110190,29,52.107177,-106.677126
47110190,30,52.105326,-106.677298
47110191,0,52.101901,-106.677228
47110191,1,52.100615,-106.677268
47110191,2,52.100621,-106.680597
47110191,3,52.100644,-106.682131
47110191,4,52.101526,-106.682106
47110191,5,52.101933,-106.682065
47110191,6,52.102833,-106.682104
47110191,7,52.103442,-106.682081
47110191,8,52.103704,-106.681954
47110191,9,52.103648,-106.680185
47110191,10,52.103633,-106.678739
47110191,11,52.101931,-106.678761
47110191,12,52.101901,-106.677228
47110193,0,52.094262,-106.639876
47110193,1,52.092896,-106.640925
47110193,2,52.091468,-106.640355
47110193,3,52.091474,-106.641739
47110193,4,52.091482,-106.643202
47110193,5,52.092451,-106.643968
47110193,6,52.092477,-106.644585
47110193,7,52.092530,-106.646571
47110193,8,52.093036,-106.646575
47110193,9,52.093388,-106.646457
47110193,10,52.093377,-106.644646
47110193,11,52.095302,-106.644629
47110193,12,52.095315,-106.643695
47110193,13,52.094928,-106.642440
47110193,14,52.094577,-106.641143
47110193,15,52.094262,-106.639876
47110194,0,52.092926,-106.639352
47110194,1,52.090796,-106.639438
47110194,2,52.090817,-106.638062
47110194,3,52.092968,-106.638104
47110194,4,52.093620,-106.637575
47110194,5,52.093392,-106.636457
47110194,6,52.093181,-106.636643
47110194,7,52.092961,-106.636761
47110194,8,52.090776,-106.636794
47110194,9,52.090749,-106.635431
47110194,10,52.093398,-106.635421
47110194,11,52.093423,-106.634018
47110194,12,52.093412,-106.632458
47110194,13,52.093394,-106.631129
47110194,14,52.093415,-106.629640
47110194,15,52.093424,-106.628341
47110194,16,52.093408,-106.626910
47110194,17,52.093398,-106.625640
47110194,18,52.093372,-106.624252
47110194,19,52.093397,-106.622815
47110194,20,52.090804,-106.622809
47110194,21,52.090596,-106.622794
47110194,22,52.090421,-106.622761
47110194,23,52.089613,-106.622708
47110194,24,52.088348,-106.622687
47110194,25,52.085816,-106.622646
47110194,26,52.085635,-106.622643
47110194,27,52.084184,-106.622645
47110194,28,52.083676,-106.622629
47110194,29,52.082799,-106.622650
47110194,30,52.082059,-106.622652
47110194,31,52.081938,-106.622652
47110194,32,52.081667,-106.622641
47110194,33,52.078838,-106.622639
47110194,34,52.077868,-106.622639
47110194,35,52.076733,-106.622638
47110194,36,52.074998,-106.622638
47110194,37,52.076659,-106.628621
47110194,38,52.078026,-106.633643
47110194,39,52.078388,-106.634974
47110194,40,52.080828,-106.643761
47110194,41,52.081593,-106.646587
47110194,42,52.083789,-106.646583
47110194,43,52.085617,-106.646579
47110194,44,52.086644,-106.646586
47110194,45,52.088747,-106.646578
47110194,46,52.089061,-106.646589
47110194,47,52.089856,-106.646584
47110194,48,52.090707,-106.646562
47110194,49,52.090941,-106.646571
47110194,50,52.092530,-106.646571
47110194,51,52.092477,-106.644585
47110194,52,52.092451,-106.643968
47110194,53,52.091482,-106.643202
47110194,54,52.091474,-106.641739
47110194,55,52.091468,-106.640355
47110194,56,52.092896,-106.640925
47110194,57,52.094262,-106.639876
47110194,58,52.093954,-106.638784
47110194,59,52.092926,-106.639352
47110287,0,52.117020,-106.565775
47110287,1,52.115880,-106.566962
47110287,2,52.116305,-106.568181
47110287,3,52.116722,-106.569321
47110287,4,52.117164,-106.570563
47110287,5,52.117675,-106.569976
47110287,6,52.117897,-106.570004
47110287,7,52.118092,-106.570093
47110287,8,52.118512,-106.570581
47110287,9,52.119047,-106.569578
47110287,10,52.119603,-106.568569
47110287,11,52.117949,-106.566238
47110287,12,52.117325,-106.565285
47110287,13,52.117020,-106.565775
47110288,0,52.118092,-106.570093
47110288,1,52.117897,-106.570004
47110288,2,52.117675,-106.569976
47110288,3,52.117164,-106.570563
47110288,4,52.116487,-106.571821
47110288,5,52.116486,-106.572132
47110288,6,52.116460,-106.572481
47110288,7,52.116483,-106.573723
47110288,8,52.116455,-106.575183
47110288,9,52.115511,-106.575150
47110288,10,52.115505,-106.578047
47110288,11,52.116363,-106.577984
47110288,12,52.117222,-106.577975
47110288,13,52.117210,-106.575136
47110288,14,52.118236,-106.575129
47110288,15,52.118946,-106.575110
47110288,16,52.119342,-106.575124
47110288,17,52.119747,-106.575126
47110288,18,52.120592,-106.575110
47110288,19,52.120558,-106.573575
47110288,20,52.119156,-106.571539
47110288,21,52.118512,-106.570581
47110288,22,52.118092,-106.570093
47110290,0,52.135481,-106.568977
47110290,1,52.135113,-106.570180
47110290,2,52.135017,-106.571463
47110290,3,52.137352,-106.571679
47110290,4,52.138142,-106.571156
47110290,5,52.138817,-106.570422
47110290,6,52.139372,-106.569465
47110290,7,52.140032,-106.568003
47110290,8,52.139577,-106.567121
47110290,9,52.138633,-106.566837
47110290,10,52.137472,-106.565143
47110290,11,52.137087,-106.565883
47110290,12,52.136888,-106.566274
47110290,13,52.136386,-106.567243
47110290,14,52.136286,-106.567434
47110290,15,52.135916,-106.568147
47110290,16,52.135563,-106.568812
47110290,17,52.135481,-106.568977
47110291,0,52.138142,-106.571156
47110291,1,52.137352,-106.571679
47110291,2,52.137336,-106.572866
47110291,3,52.137317,-106.574349
47110291,4,52.135684,-106.574165
47110291,5,52.134871,-106.574061
47110291,6,52.134843,-106.575337
47110291,7,52.134810,-106.576655
47110291,8,52.134781,-106.578058
47110291,9,52.136218,-106.578258
47110291,10,52.136209,-106.576818
47110291,11,52.136213,-106.575418
47110291,12,52.136844,-106.575512
47110291,13,52.137640,-106.575605
47110291,14,52.138397,-106.575652
47110291,15,52.138806,-106.575585
47110291,16,52.139139,-106.575324
47110291,17,52.139536,-106.575166
47110291,18,52.139878,-106.575182
47110291,19,52.139896,-106.574082
47110291,20,52.139924,-106.572659
47110291,21,52.139957,-106.571305
47110291,22,52.139372,-106.569465
47110291,23,52.138817,-106.570422
47110291,24,52.138142,-106.571156
47110292,0,52.136844,-106.575512
47110292,1,52.136213,-106.575418
47110292,2,52.136209,-106.576818
47110292,3,52.136218,-106.578258
47110292,4,52.134781,-106.578058
47110292,5,52.134775,-106.580567
47110292,6,52.134922,-106.581168
47110292,7,52.135212,-106.581866
47110292,8,52.135607,-106.582580
47110292,9,52.136533,-106.580594
47110292,10,52.137196,-106.579780
47110292,11,52.137705,-106.579617
47110292,12,52.139913,-106.579771
47110292,13,52.139878,-106.575182
47110292,14,52.139536,-106.575166
47110292,15,52.139139,-106.575324
47110292,16,52.138806,-106.575585
47110292,17,52.138397,-106.575652
47110292,18,52.137640,-106.575605
47110292,19,52.136844,-106.575512
47110293,0,52.139913,-106.579771
47110293,1,52.137705,-106.579617
47110293,2,52.137196,-106.579780
47110293,3,52.136533,-106.580594
47110293,4,52.135607,-106.582580
47110293,5,52.136239,-106.583473
47110293,6,52.136901,-106.582803
47110293,7,52.137739,-106.583929
47110293,8,52.138637,-106.582986
47110293,9,52.138603,-106.581650
47110293,10,52.139311,-106.581650
47110293,11,52.139394,-106.582351
47110293,12,52.139416,-106.584132
47110293,13,52.140324,-106.584121
47110293,14,52.140960,-106.584081
47110293,15,52.141384,-106.584175
47110293,16,52.141768,-106.584421
47110293,17,52.142340,-106.584733
47110293,18,52.142684,-106.584874
47110293,19,52.143025,-106.584862
47110293,20,52.143812,-106.584888
47110293,21,52.143811,-106.583555
47110293,22,52.143808,-106.581819
47110293,23,52.142855,-106.581399
47110293,24,52.141208,-106.580192
47110293,25,52.140621,-106.579768
47110293,26,52.139913,-106.579771
47110295,0,52.139311,-106.581650
47110295,1,52.138603,-106.581650
47110295,2,52.138637,-106.582986
47110295,3,52.137739,-106.583929
47110295,4,52.136901,-106.582803
47110295,5,52.136239,-106.583473
47110295,6,52.135607,-106.582580
47110295,7,52.135020,-106.583421
47110295,8,52.134539,-106.584369
47110295,9,52.134448,-106.584542
47110295,10,52.133732,-106.584881
47110295,11,52.136385,-106.588974
47110295,12,52.136453,-106.589397
47110295,13,52.136721,-106.589742
47110295,14,52.137550,-106.588510
47110295,15,52.137067,-106.587774
47110295,16,52.136820,-106.587328
47110295,17,52.137474,-106.586168
47110295,18,52.137778,-106.585594
47110295,19,52.138294,-106.584715
47110295,20,52.139018,-106.584172
47110295,21,52.139416,-106.584132
47110295,22,52.139394,-106.582351
47110295,23,52.139311,-106.581650
47110296,0,52.140239,-106.595093
47110296,1,52.139578,-106.594105
47110296,2,52.140417,-106.592571
47110296,3,52.139747,-106.591641
47110296,4,52.138893,-106.590393
47110296,5,52.138191,-106.589392
47110296,6,52.137550,-106.588510
47110296,7,52.136721,-106.589742
47110296,8,52.136453,-106.589397
47110296,9,52.136385,-106.588974
47110296,10,52.133732,-106.584881
47110296,11,52.133237,-106.585849
47110296,12,52.133201,-106.585920
47110296,13,52.133172,-106.585976
47110296,14,52.133143,-106.586034
47110296,15,52.133134,-106.586050
47110296,16,52.133086,-106.586169
47110296,17,52.133052,-106.586251
47110296,18,52.130816,-106.583068
47110296,19,52.127871,-106.578785
47110296,20,52.126363,-106.576532
47110296,21,52.126350,-106.576634
47110296,22,52.125888,-106.581357
47110296,23,52.125943,-106.583369
47110296,24,52.126146,-106.585372
47110296,25,52.126148,-106.585386
47110296,26,52.126711,-106.589336
47110296,27,52.126752,-106.589611
47110296,28,52.128101,-106.599001
47110296,29,52.130026,-106.599009
47110296,30,52.131473,-106.599017
47110296,31,52.131889,-106.599017
47110296,32,52.132661,-106.599018
47110296,33,52.133604,-106.599020
47110296,34,52.134584,-106.599026
47110296,35,52.135582,-106.599032
47110296,36,52.136158,-106.599009
47110296,37,52.136626,-106.598997
47110296,38,52.137625,-106.598945
47110296,39,52.138667,-106.598982
47110296,40,52.139696,-106.598967
47110296,41,52.140727,-106.598953
47110296,42,52.141835,-106.598961
47110296,43,52.141854,-106.598961
47110296,44,52.142832,-106.598938
47110296,45,52.142330,-106.598090
47110296,46,52.141660,-106.597116
47110296,47,52.140927,-106.596082
47110296,48,52.140239,-106.595093
47110297,0,52.140417,-106.592571
47110297,1,52.139578,-106.594105
47110297,2,52.140239,-106.595093
47110297,3,52.140927,-106.596082
47110297,4,52.141660,-106.597116
47110297,5,52.142330,-106.598090
47110297,6,52.143098,-106.596481
47110297,7,52.143844,-106.595207
47110297,8,52.143832,-106.594576
47110297,9,52.143824,-106.593306
47110297,10,52.143851,-106.591334
47110297,11,52.143612,-106.591351
47110297,12,52.143363,-106.591581
47110297,13,52.142606,-106.592985
47110297,14,52.141909,-106.591996
47110297,15,52.141060,-106.593558
47110297,16,52.140417,-106.592571
47110299,0,52.145096,-106.582279
47110299,1,52.143808,-106.581819
47110299,2,52.143811,-106.583555
47110299,3,52.143812,-106.584888
47110299,4,52.143816,-106.585276
47110299,5,52.143829,-106.586934
47110299,6,52.143828,-106.587622
47110299,7,52.143851,-106.591334
47110299,8,52.144670,-106.591276
47110299,9,52.145136,-106.591282
47110299,10,52.145441,-106.590806
47110299,11,52.145947,-106.589904
47110299,12,52.146626,-106.588822
47110299,13,52.147124,-106.587835
47110299,14,52.147156,-106.586965
47110299,15,52.145147,-106.586929
47110299,16,52.145096,-106.582279
47110021,0,52.197490,-106.618095
47110021,1,52.196831,-106.617676
47110021,2,52.196727,-106.617578
47110021,3,52.196725,-106.622837
47110021,4,52.195652,-106.622837
47110021,5,52.195293,-106.623028
47110021,6,52.195374,-106.615471
47110021,7,52.195387,-106.614089
47110021,8,52.192940,-106.612729
47110021,9,52.191039,-106.612277
47110021,10,52.190447,-106.611741
47110021,11,52.190005,-106.611341
47110021,12,52.188771,-106.610223
47110021,13,52.188120,-106.608927
47110021,14,52.187622,-106.607934
47110021,15,52.187407,-106.607506
47110021,16,52.187426,-106.609081
47110021,17,52.187555,-106.614750
47110021,18,52.187570,-106.616931
47110021,19,52.187573,-106.618072
47110021,20,52.187582,-106.619389
47110021,21,52.188684,-106.619425
47110021,22,52.188674,-106.620620
47110021,23,52.188627,-106.621973
47110021,24,52.187591,-106.621993
47110021,25,52.187563,-106.622709
47110021,26,52.187581,-106.623982
47110021,27,52.188711,-106.623921
47110021,28,52.188824,-106.624794
47110021,29,52.188556,-106.625917
47110021,30,52.187548,-106.626380
47110021,31,52.187548,-106.627697
47110021,32,52.187557,-106.628999
47110021,33,52.188865,-106.628680
47110021,34,52.189066,-106.629990
47110021,35,52.189169,-106.631300
47110021,36,52.189260,-106.632640
47110021,37,52.187567,-106.632780
47110021,38,52.186996,-106.632534
47110021,39,52.186560,-106.633512
47110021,40,52.187278,-106.633903
47110021,41,52.186857,-106.635431
47110021,42,52.186844,-106.637117
47110021,43,52.186086,-106.637884
47110021,44,52.186116,-106.638938
47110021,45,52.186125,-106.639616
47110021,46,52.187198,-106.639329
47110021,47,52.187549,-106.639233
47110021,48,52.189108,-106.638804
47110021,49,52.194708,-106.637264
47110021,50,52.197431,-106.636531
47110021,51,52.202179,-106.635253
47110021,52,52.203941,-106.634779
47110021,53,52.209419,-106.633297
47110021,54,52.209735,-106.633215
47110021,55,52.209735,-106.632830
47110021,56,52.209709,-106.622807
47110021,57,52.202326,-106.622833
47110021,58,52.202236,-106.622834
47110021,59,52.199490,-106.622835
47110021,60,52.199513,-106.618193
47110021,61,52.199430,-106.618268
47110021,62,52.199312,-106.618323
47110021,63,52.198934,-106.618338
47110021,64,52.197830,-106.618196
47110021,65,52.197490,-106.618095
47110022,0,52.188684,-106.619425
47110022,1,52.187582,-106.619389
47110022,2,52.186799,-106.619404
47110022,3,52.185243,-106.619421
47110022,4,52.184452,-106.619407
47110022,5,52.184479,-106.622728
47110022,6,52.187563,-106.622709
47110022,7,52.187591,-106.621993
47110022,8,52.188627,-106.621973
47110022,9,52.188674,-106.620620
47110022,10,52.188684,-106.619425
47110699,0,52.097838,-106.667781
47110699,1,52.097291,-106.667311
47110699,2,52.097352,-106.666385
47110699,3,52.096258,-106.666340
47110699,4,52.095826,-106.666017
47110699,5,52.095756,-106.665785
47110699,6,52.095788,-106.665057
47110699,7,52.094849,-106.664701
47110699,8,52.094614,-106.664569
47110699,9,52.093413,-106.662994
47110699,10,52.093011,-106.661800
47110699,11,52.092980,-106.660119
47110699,12,52.093017,-106.658151
47110699,13,52.093084,-106.655321
47110699,14,52.093051,-106.653873
47110699,15,52.093024,-106.651453
47110699,16,52.093011,-106.650282
47110699,17,52.093857,-106.650226
47110699,18,52.093841,-106.648168
47110699,19,52.095379,-106.648150
47110699,20,52.095309,-106.647471
47110699,21,52.095311,-106.646527
47110699,22,52.093388,-106.646457
47110699,23,52.093036,-106.646575
47110699,24,52.092530,-106.646571
47110699,25,52.090941,-106.646571
47110699,26,52.090707,-106.646562
47110699,27,52.089856,-106.646584
47110699,28,52.089061,-106.646589
47110699,29,52.088747,-106.646578
47110699,30,52.086644,-106.646586
47110699,31,52.085617,-106.646579
47110699,32,52.083789,-106.646583
47110699,33,52.081593,-106.646587
47110699,34,52.081532,-106.646588
47110699,35,52.081484,-106.646588
47110699,36,52.081427,-106.646588
47110699,37,52.081337,-106.646586
47110699,38,52.081247,-106.646585
