index,postal_code,lat,lng,walkscore,da_id
2229,S7M 2K8,52.122000,-106.689000,47110546,62
2230,S7J 0S2,52.101000,-106.671000,47110189,56
2231,S7J 0S3,52.104000,-106.671000,47110188,54
2232,S7J 0S3,52.102500,-106.671000,47110188,55
2233,S7J 0S3,52.107000,-106.671000,47110188,53
2234,S7R 0B9,52.152000,-106.722000,47110401,38
2235,S7R 0B9,52.152000,-106.728000,47110401,38
2236,S7R 0B9,52.152000,-106.726500,47110401,41
2237,S7R 0B8,52.155000,-106.725000,47110401,30
2238,S7R 0B8,52.155000,-106.723500,47110401,30
2239,S7R 0B1,52.155000,-106.707000,47110374,18
2240,S7R 0B1,52.156500,-106.710000,47110374,18
2241,S7R 0B1,52.156500,-106.708500,47110374,17
2242,S7R 0B1,52.156500,-106.707000,47110374,14
2243,S7R 0B1,52.155000,-106.705500,47110374,17
2244,S7R 0B3,52.153500,-106.729500,47110401,29
2245,S7R 0B3,52.152000,-106.728000,47110401,38
2246,S7R 0B3,52.152000,-106.729500,47110401,35
2247,S7R 0B2,52.155000,-106.707000,47110374,18
2248,S7R 0B2,52.153500,-106.707000,47110374,19
2249,S7R 0B5,52.153500,-106.728000,47110401,32
2250,S7R 0B5,52.155000,-106.728000,47110401,27
2251,S7R 0B4,52.153500,-106.729500,47110401,29
2252,S7R 0B4,52.152000,-106.729500,47110401,35
2253,S7R 0B7,52.155000,-106.723500,47110401,30
2254,S7R 0B7,52.155000,-106.726500,47110401,26
2255,S7R 0B6,52.153500,-106.728000,47110401,32
2256,S7R 0B6,52.153500,-106.725000,47110401,35
2257,S7H 3K9,52.111500,-106.614000,47110449,83
2258,S7H 3K9,52.113000,-106.614000,47110449,88
2259,S7H 3K8,52.113000,-106.615500,47110094,88
2260,S7H 3K7,52.111500,-106.617000,47110445,80
2261,S7H 3K6,52.111500,-106.617000,47110445,80
2262,S7H 3K5,52.108500,-106.612500,47110446,65
2263,S7H 3K5,52.108500,-106.609500,47110447,64
2264,S7H 3K5,52.108500,-106.611000,47110447,63
2265,S7H 3K4,52.108500,-106.612500,47110446,65
2266,S7H 3K3,52.110000,-106.618500,47110445,78
2267,S7H 3K2,52.111500,-106.618500,47110445,83
2268,S7H 3K1,52.111500,-106.618500,47110445,83
2269,S7H 3K1,52.110000,-106.618500,47110445,78
2270,S7K 4B8,52.141500,-106.665000,47110054,51
2271,S7K 4B8,52.132500,-106.660500,47110062,91
2272,S7K 4B8,52.132500,-106.657500,47110062,87
2273,S7K 4B9,52.162500,-106.630500,47110040,35
2274,S7K 4B1,52.174500,-106.660500,47110691,36
2275,S7K 4B2,52.141500,-106.656000,47110055,76
2276,S7K 4B3,52.162500,-106.627500,47110314,31
2277,S7K 4B4,52.158000,-106.665000,47110691,58
2278,S7K 4B4,52.158000,-106.663500,47110691,57
2279,S7K 4B5,52.165500,-106.665000,47110691,42
2280,S7K 4B6,52.171500,-106.656000,47110691,43
2281,S7K 4B7,52.162500,-106.629000,47110040,35
2282,S7L 6W2,52.156500,-106.687500,47110387,30
2283,S7L 6W3,52.137000,-106.750500,47110354,36
2284,S7L 6W3,52.137000,-106.752000,47110354,34
2285,S7L 6W3,52.138500,-106.752000,47110354,30
2286,S7L 6W1,52.134000,-106.750500,47110348,39
2287,S7L 6W6,52.150500,-106.671000,47110392,71
2288,S7L 6W7,52.138500,-106.671000,47110407,71
2289,S7L 1M9,52.135500,-106.675500,47110411,69
2290,S7L 1M9,52.137000,-106.687500,47110573,58
2291,S7L 1M8,52.132500,-106.687500,47110573,74
2292,S7L 1M8,52.132500,-106.677000,47110411,78
2293,S7L 1M8,52.132500,-106.675500,47110411,82
2294,S7L 1M7,52.131000,-106.687500,47110571,79
2295,S7L 1M7,52.131000,-106.675500,47110411,88
2296,S7L 1M7,52.131000,-106.677000,47110411,84
2297,S7L 1M6,52.131000,-106.687500,47110571,79
2298,S7L 1M6,52.131000,-106.675500,47110411,88
2299,S7L 1M6,52.131000,-106.677000,47110411,84
2300,S7L 1M5,52.129500,-106.675500,47110411,93
2301,S7L 1M3,52.134000,-106.729500,47110457,81
2302,S7L 1M2,52.156500,-106.672500,47110388,65
2303,S7L 1M1,52.155000,-106.672500,47110388,66
2304,S7K 1H7,52.162500,-106.638000,47110042,60
2305,S7K 1H7,52.162500,-106.635000,47110042,54
2306,S7K 1H7,52.162500,-106.636500,47110042,56
2307,S7K 1H6,52.162500,-106.639500,47110043,64
2308,S7K 1H6,52.162500,-106.641000,47110043,62
2309,S7K 1H5,52.162500,-106.641000,47110043,62
2310,S7K 1H4,52.162500,-106.642500,47110043,61
2311,S7K 1H3,52.161000,-106.642500,47110045,64
2312,S7K 1H2,52.161000,-106.644000,47110045,64
2313,S7K 1H1,52.161000,-106.644000,47110045,64
2314,S7K 1H9,52.162500,-106.641000,47110043,62
2315,S7K 1H8,52.162500,-106.635000,47110042,54
2316,S7L 4E8,52.156500,-106.699500,47110374,8
2317,S7L 4E8,52.153500,-106.702500,47110374,10
2318,S7L 4E8,52.150500,-106.707000,47110374,29
2319,S7L 4E8,52.152000,-106.696500,47110374,9
2320,S7L 4E8,52.152000,-106.705500,47110374,20
2321,S7L 4E8,52.153500,-106.701000,47110374,12
2322,S7L 4E9,52.147500,-106.744500,47110356,10
2323,S7L 4E9,52.149000,-106.732500,47110402,22
2324,S7L 4E9,52.149000,-106.707000,47110375,30
2325,S7L 4E9,52.152000,-106.692000,47110387,7
2326,S7L 4E9,52.146000,-106.702500,47110376,18
2327,S7L 4E6,52.150500,-106.702500,47110375,22
2328,S7L 4E7,52.150500,-106.707000,47110374,29
2329,S7L 4E4,52.147500,-106.744500,47110356,10
2330,S7L 4E4,52.149000,-106.732500,47110402,22
2331,S7L 4E4,52.146000,-106.702500,47110376,18
2332,S7L 4E4,52.152000,-106.692000,47110387,7
2333,S7L 4E4,52.149000,-106.707000,47110375,30
2334,S7L 4E5,52.150500,-106.701000,47110376,19
2335,S7L 4E2,52.147500,-106.744500,47110356,10
2336,S7L 4E2,52.149000,-106.732500,47110402,22
2337,S7L 4E2,52.149000,-106.707000,47110375,30
2338,S7L 4E2,52.152000,-106.692000,47110387,7
2339,S7L 4E2,52.146000,-106.702500,47110376,18
2340,S7L 4E3,52.150500,-106.701000,47110376,19
2341,S7L 4E3,52.150500,-106.702500,47110375,22
2342,S7L 4E1,52.152000,-106.696500,47110374,9
2343,S7L 4E1,52.152000,-106.705500,47110374,20
2344,S7L 4E1,52.153500,-106.701000,47110374,12
2345,S7L 4E1,52.153500,-106.702500,47110374,10
2346,S7L 4E1,52.156500,-106.699500,47110374,8
2347,S7M 1Z7,52.114500,-106.683000,47110544,53
2348,S7M 1Z6,52.116000,-106.683000,47110544,61
2349,S7M 1Z5,52.116000,-106.683000,47110544,61
2350,S7M 1Z5,52.117500,-106.683000,47110544,59
2351,S7M 1Z4,52.116000,-106.683000,47110544,61
2352,S7M 1Z3,52.117500,-106.683000,47110544,59
2353,S7M 1Z2,52.117500,-106.683000,47110544,59
2354,S7M 1Z1,52.119000,-106.683000,47110544,68
2355,S7M 1Z9,52.128000,-106.684500,47110570,85
2356,S7M 1Z8,52.114500,-106.683000,47110544,53
2357,S7T 0V3,52.074000,-106.617000,47110670,7
2358,S7T 0V2,52.092000,-106.623000,47110194,62
2359,S7T 0V2,52.087500,-106.626000,47110194,71
2360,S7T 0V2,52.084500,-106.624500,47110194,27
2361,S7T 0V1,52.092000,-106.623000,47110194,62
2362,S7T 0V1,52.084500,-106.624500,47110194,27
2363,S7H 0K3,52.116000,-106.650000,47110084,84
2364,S7T 0V7,52.075500,-106.611000,47110670,8
2365,S7T 0V7,52.075500,-106.609500,47110670,8
2366,S7T 0V7,52.075500,-106.608000,47110670,7
2367,S7T 0V7,52.074000,-106.612500,47110670,6
2368,S7T 0V7,52.074000,-106.609500,47110670,6
2369,S7H 0K5,52.116000,-106.647000,47110083,80
2370,S7T 0V5,52.074000,-106.614000,47110670,7
2371,S7T 0V5,52.074000,-106.615500,47110670,7
2372,S7T 0V4,52.075500,-106.611000,47110670,8
2373,S7T 0V4,52.075500,-106.612500,47110670,8
2374,S7T 0V4,52.074000,-106.614000,47110670,7
2375,S7T 0V4,52.074000,-106.612500,47110670,6
2376,S7T 0V4,52.074000,-106.615500,47110670,7
2377,S7H 0K8,52.117500,-106.642500,47110083,74
2378,S7H 0K9,52.116000,-106.642500,47110085,78
2379,S7T 0V9,52.072500,-106.609500,47110670,5
2380,S7T 0V9,52.072500,-106.608000,47110670,5
2381,S7T 0V9,52.074000,-106.609500,47110670,6
2382,S7T 0V8,52.072500,-106.611000,47110670,5
2383,S7T 0V8,52.074000,-106.609500,47110670,6
2384,S7N 2R7,52.144500,-106.596000,47110303,71
2385,S7N 2R6,52.123500,-106.635000,47110101,68
2386,S7N 2R5,52.141500,-106.606500,47110307,59
2387,S7N 2R4,52.137000,-106.627500,47110306,25
2388,S7N 2R3,52.137000,-106.629000,47110106,21
2389,S7N 2R2,52.144500,-106.593000,47110300,64
2390,S7N 2R1,52.146000,-106.602000,47110306,60
2391,S7N 2R9,52.144500,-106.594500,47110300,71
2392,S7N 2R8,52.144500,-106.597500,47110303,72
2393,S7K 0N8,52.138500,-106.647000,47110058,59
2394,S7K 0N8,52.140000,-106.647000,47110052,65
2395,S7K 0N9,52.138500,-106.648500,47110057,65
2396,S7N 0E8,52.119000,-106.660500,47110079,89
2397,S7N 0E9,52.119000,-106.660500,47110079,89
2398,S7N 0E4,52.119000,-106.650000,47110082,87
2399,S7N 0E4,52.119000,-106.665000,47110077,77
2400,S7N 0E4,52.117500,-106.659000,47110079,89
2401,S7K 0N1,52.137000,-106.650000,47110057,69
2402,S7N 0E6,52.119000,-106.666500,47110077,73
2403,S7N 0E7,52.119000,-106.663500,47110077,82
2404,S7K 0N4,52.137000,-106.653000,47110057,66
2405,S7K 0N5,52.138500,-106.651500,47110057,64
2406,S7N 0E2,52.117500,-106.657500,47110079,88
2407,S7N 0E3,52.117500,-106.657500,47110079,88
2408,S7L 5A9,52.132500,-106.732500,47110457,65
2409,S7L 5A8,52.134000,-106.732500,47110457,66
2410,S7L 5A7,52.132500,-106.732500,47110457,65
2411,S7L 5A7,52.131000,-106.731000,47110457,50
2412,S7L 5A7,52.131000,-106.735500,47110457,41
2413,S7L 5A6,52.152000,-106.681500,47110388,46
2414,S7L 5A5,52.152000,-106.680000,47110388,52
2415,S7L 5A4,52.152000,-106.678500,47110388,59
2416,S7L 5A3,52.134000,-106.729500,47110457,81
2417,S7L 5A2,52.152000,-106.680000,47110388,52
2418,S7L 5A1,52.152000,-106.678500,47110388,59
2419,S7J 2Z3,52.099500,-106.618500,47110461,74
2420,S7J 2Z2,52.099500,-106.618500,47110461,74
2421,S7J 2Z1,52.099500,-106.617000,47110461,74
2422,S7J 2Z1,52.098000,-106.617000,47110461,68
2423,S7J 2Z7,52.104000,-106.618500,47110461,51
2424,S7J 2Z7,52.096500,-106.615500,47110153,62
2425,S7J 2Z6,52.104000,-106.623000,47110160,74
2426,S7J 2Z5,52.098000,-106.618500,47110162,69
2427,S7J 2Z4,52.098000,-106.618500,47110162,69
2428,S7J 2Z9,52.095000,-106.609500,47110152,39
2429,S7J 2Z9,52.098000,-106.609500,47110154,55
2430,S7J 2Z9,52.096500,-106.615500,47110153,62
2431,S7J 2Z8,52.095000,-106.609500,47110152,39
2432,S7J 2Z8,52.098000,-106.609500,47110154,55
2433,S7J 2Z8,52.096500,-106.615500,47110153,62
2434,S7M 0X8,52.126500,-106.678500,47110069,92
2435,S7M 0X9,52.126500,-106.680000,47110069,92
2436,S7M 0X1,52.126500,-106.674000,47110067,96
2437,S7M 0X2,52.126500,-106.674000,47110067,96
2438,S7M 0X3,52.126500,-106.675500,47110067,95
2439,S7M 0X4,52.126500,-106.675500,47110067,95
2440,S7M 0X5,52.126500,-106.677000,47110069,94
2441,S7M 0X6,52.126500,-106.677000,47110069,94
2442,S7M 0X7,52.126500,-106.678500,47110069,92
2443,S7N 1A9,52.119000,-106.657500,47110079,91
2444,S7N 1A8,52.120500,-106.657500,47110081,92
2445,S7N 1A5,52.117500,-106.659000,47110079,89
2446,S7N 1A7,52.117500,-106.660500,47110078,88
2447,S7N 1A7,52.119000,-106.660500,47110079,89
2448,S7N 1A6,52.117500,-106.657500,47110079,88
2449,S7N 1A6,52.119000,-106.657500,47110079,91
2450,S7N 1A6,52.119000,-106.660500,47110079,89
2451,S7N 1A1,52.119000,-106.659000,47110079,90
2452,S7N 1A3,52.119000,-106.659000,47110079,90
2453,S7N 1A2,52.119000,-106.659000,47110079,90
2454,S7K 7C9,52.150500,-106.668000,47110691,71
2455,S7K 7C4,52.182000,-106.632000,47110323,26
2456,S7K 7C6,52.177500,-106.633500,47110031,56
2457,S7K 7C6,52.179000,-106.633500,47110031,48
2458,S7K 7C7,52.158000,-106.662000,47110691,57
2459,S7K 7C2,52.171500,-106.635000,47110455,68
2460,S7K 7C3,52.171500,-106.665000,47110691,35
2461,S7J 3H4,52.092000,-106.617000,47110151,41
2462,S7J 3H4,52.096500,-106.615500,47110153,62
2463,S7J 3H5,52.092000,-106.617000,47110151,41
2464,S7J 3H5,52.096500,-106.615500,47110153,62
2465,S7J 3H6,52.092000,-106.617000,47110151,41
2466,S7J 3H6,52.096500,-106.615500,47110153,62
2467,S7J 3H7,52.092000,-106.617000,47110151,41
2468,S7J 3H7,52.096500,-106.615500,47110153,62
2469,S7J 3H1,52.092000,-106.617000,47110151,41
2470,S7J 3H1,52.096500,-106.615500,47110153,62
2471,S7J 3H2,52.092000,-106.617000,47110151,41
2472,S7J 3H2,52.096500,-106.615500,47110153,62
2473,S7J 3H3,52.092000,-106.617000,47110151,41
2474,S7J 3H3,52.096500,-106.615500,47110153,62
2475,S7J 3H8,52.092000,-106.617000,47110151,41
2476,S7J 3H8,52.096500,-106.615500,47110153,62
2477,S7N 4Y1,52.149000,-106.615500,47110306,47
2478,S7N 4Y1,52.147500,-106.618500,47110306,41
2479,S7N 4Y2,52.131000,-106.657500,47110064,89
2480,S7N 0M3,52.120500,-106.650000,47110081,74
2481,S7K 3B5,52.150500,-106.647000,47110049,47
2482,S7K 6C9,52.182000,-106.615500,47110325,21
2483,S7K 6C9,52.182000,-106.617000,47110325,23
2484,S7K 6C9,52.182000,-106.618500,47110325,24
2485,S7K 6C8,52.126500,-106.662000,47110066,98
2486,S7K 6C4,52.126500,-106.657500,47110066,93
2487,S7K 6C1,52.170000,-106.666500,47110691,35
2488,S7K 6C3,52.170000,-106.659000,47110691,36
2489,S7K 6C2,52.131000,-106.669500,47110065,92
2490,S7K 3B4,52.147500,-106.645500,47110050,53
2491,S7H 1X4,52.105500,-106.611000,47110447,58
2492,S7H 1X5,52.105500,-106.608000,47110448,50
2493,S7H 1X6,52.110000,-106.671000,47110187,53
2494,S7H 1X6,52.108500,-106.671000,47110187,52
2495,S7H 1X7,52.110000,-106.671000,47110187,53
2496,S7H 1X7,52.108500,-106.671000,47110187,52
2497,S7H 1X1,52.107000,-106.615500,47110446,58
2498,S7H 1X1,52.105500,-106.614000,47110157,64
2499,S7H 1X2,52.107000,-106.669500,47110187,53
2500,S7H 1X2,52.107000,-106.660500,47110181,62
2501,S7H 1X3,52.105500,-106.576500,47110511,38
2502,S7H 1X8,52.110000,-106.671000,47110187,53
2503,S7H 1X8,52.108500,-106.671000,47110187,52
2504,S7H 1X9,52.110000,-106.671000,47110187,53
2505,S7K 3G8,52.126500,-106.659000,47110066,96
2506,S7K 3G9,52.126500,-106.659000,47110066,96
2507,S7K 3G4,52.149000,-106.642500,47110051,39
2508,S7K 3G4,52.147500,-106.642500,47110051,44
2509,S7K 3G5,52.123500,-106.663500,47110066,95
2510,S7K 3G6,52.125000,-106.660500,47110066,95
2511,S7K 3G7,52.125000,-106.659000,47110066,93
2512,S7K 3G1,52.146000,-106.644000,47110050,52
2513,S7K 3G1,52.146000,-106.642500,47110051,46
2514,S7K 3G2,52.146000,-106.644000,47110050,52
2515,S7K 3G3,52.149000,-106.641000,47110051,30
2516,S7K 3G3,52.147500,-106.642500,47110051,44
2517,S7L 1V8,52.129500,-106.678500,47110413,91
2518,S7K 3B9,52.146000,-106.645500,47110050,53
2519,S7K 3B8,52.146000,-106.645500,47110050,53
2520,S7V 0G8,52.095000,-106.557000,47110524,17
2521,S7V 0G8,52.095000,-106.554000,47110524,13
2522,S7V 0G8,52.095000,-106.555500,47110524,15
2523,S7V 0G8,52.093500,-106.555500,47110524,12
2524,S7V 0G9,52.093500,-106.554000,47110524,8
2525,S7V 0G6,52.095000,-106.557000,47110524,17
2526,S7V 0G6,52.095000,-106.558500,47110524,19
2527,S7V 0G6,52.093500,-106.567500,47110524,38
2528,S7V 0G6,52.099500,-106.555500,47110524,26
2529,S7V 0G7,52.096500,-106.554000,47110524,14
2530,S7V 0G7,52.095000,-106.554000,47110524,13
2531,S7V 0G7,52.095000,-106.555500,47110524,15
2532,S7V 0G7,52.096500,-106.555500,47110524,19
2533,S7V 0G4,52.089000,-106.569000,47110524,22
2534,S7V 0G4,52.089000,-106.567500,47110524,19
2535,S7V 0G5,52.089000,-106.569000,47110524,22
2536,S7V 0G5,52.090500,-106.566000,47110524,29
2537,S7V 0G5,52.090500,-106.564500,47110524,26
2538,S7V 0G2,52.090500,-106.564500,47110524,26
2539,S7V 0G2,52.089000,-106.567500,47110524,19
2540,S7V 0G2,52.089000,-106.564500,47110524,22
2541,S7V 0G2,52.089000,-106.566000,47110524,16
2542,S7V 0G3,52.089000,-106.569000,47110524,22
2543,S7V 0G3,52.089000,-106.567500,47110524,19
2544,S7V 0G3,52.087500,-106.567500,47110524,5
2545,S7V 0G1,52.098000,-106.545000,47110524,9
2546,S7V 0G1,52.096500,-106.545000,47110524,3
2547,S7V 0G1,52.098000,-106.546500,47110524,11
2548,S7H 4P1,52.117500,-106.572000,47110288,29
2549,S7W 0R1,52.147500,-106.554000,47110654,58
2550,S7W 0R2,52.171500,-106.560000,47110664,0
2551,S7W 0R2,52.171500,-106.561500,47110664,13
2552,S7W 0R2,52.171500,-106.563000,47110664,13
2553,S7W 0R3,52.171500,-106.560000,47110664,0
2554,S7W 0R3,52.171500,-106.561500,47110664,13
2555,S7W 0R4,52.170000,-106.563000,47110664,13
2556,S7W 0R4,52.170000,-106.561500,47110664,12
2557,S7H 4P4,52.119000,-106.572000,47110288,22
2558,S7W 0R6,52.168500,-106.564500,47110664,12
2559,S7W 0R6,52.170000,-106.563000,47110664,13
2560,S7W 0R6,52.170000,-106.561500,47110664,12
2561,S7W 0R7,52.168500,-106.564500,47110664,12
2562,S7W 0R7,52.170000,-106.566000,47110664,14
2563,S7W 0R7,52.168500,-106.566000,47110664,14
2564,S7W 0R7,52.168500,-106.575000,47110664,13
2565,S7W 0R8,52.165500,-106.564500,47110654,8
2566,S7W 0R8,52.165500,-106.566000,47110654,11
2567,S7W 0R9,52.167000,-106.564500,47110664,12
2568,S7W 0R9,52.167000,-106.566000,47110664,13
2569,S7M 4G9,52.125000,-106.729500,47110441,37
2570,S7V 1B7,52.114500,-106.566000,47110506,23
2571,S7V 1B7,52.113000,-106.566000,47110506,20
2572,S7V 1B7,52.113000,-106.564500,47110506,19
2573,S7M 3M8,52.128000,-106.716000,47110558,35
2574,S7M 3M9,52.128000,-106.716000,47110558,35
2575,S7M 3M4,52.125000,-106.714500,47110557,49
2576,S7M 3M5,52.125000,-106.714500,47110557,49
2577,S7M 3M5,52.123500,-106.714500,47110557,42
2578,S7M 3M6,52.122000,-106.714500,47110557,35
2579,S7M 3M6,52.123500,-106.714500,47110557,42
2580,S7M 3M7,52.122000,-106.714500,47110557,35
2581,S7M 3M1,52.128000,-106.714500,47110558,39
2582,S7M 3M2,52.128000,-106.714500,47110558,39
2583,S7M 3M3,52.125000,-106.714500,47110557,49
2584,S7K 3H3,52.128000,-106.657500,47110065,84
2585,S7W 0J8,52.167000,-106.582500,47110664,13
2586,S7W 0J8,52.165500,-106.582500,47110664,17
2587,S7W 0J8,52.165500,-106.581000,47110664,16
2588,S7W 0J9,52.167000,-106.582500,47110664,13
2589,S7W 0J9,52.168500,-106.582500,47110664,13
2590,S7K 2R9,52.141500,-106.656000,47110055,76
2591,S7H 0E6,52.119000,-106.638000,47110099,79
2592,S7K 2R3,52.137000,-106.656000,47110056,69
2593,S7K 1A4,52.153500,-106.644000,47110048,29
2594,S7H 4X3,52.111500,-106.599000,47110450,82
2595,S7H 4X2,52.116000,-106.578000,47110288,35
2596,S7W 0J4,52.161000,-106.572000,47110654,6
2597,S7W 0J4,52.161000,-106.573500,47110654,6
2598,S7W 0J4,52.161000,-106.570500,47110654,5
2599,S7J 5G8,52.095000,-106.573500,47110521,54
2600,S7J 5G8,52.096500,-106.573500,47110521,59
2601,S7J 5G8,52.093500,-106.573500,47110520,51
2602,S7H 4X4,52.113000,-106.599000,47110450,83
2603,S7H 4X4,52.111500,-106.599000,47110450,82
2604,S7W 0J6,52.170000,-106.576500,47110664,12
2605,S7W 0J6,52.170000,-106.578000,47110664,11
2606,S7W 0J6,52.171500,-106.576500,47110664,11
2607,S7W 0J7,52.170000,-106.576500,47110664,12
2608,S7W 0J7,52.171500,-106.573500,47110664,13
2609,S7W 0J7,52.171500,-106.576500,47110664,11
2610,S7W 0J7,52.171500,-106.575000,47110664,12
2611,S7J 5E9,52.099500,-106.578000,47110519,50
2612,S7L 7B5,52.150500,-106.734000,47110402,26
2613,S7L 7B5,52.150500,-106.737000,47110401,19
2614,S7L 7B6,52.150500,-106.737000,47110401,19
2615,S7L 7B7,52.150500,-106.737000,47110401,19
2616,S7L 7B1,52.149000,-106.734000,47110402,18
2617,S7L 7B1,52.150500,-106.732500,47110402,32
2618,S7L 7B2,52.150500,-106.734000,47110402,26
2619,S7L 7B2,52.150500,-106.732500,47110402,32
2620,S7L 7B3,52.150500,-106.735500,47110401,23
2621,S7L 7B3,52.149000,-106.735500,47110402,15
2622,S7J 5E1,52.090500,-106.579500,47110144,41
2623,S7J 5E3,52.092000,-106.578000,47110522,48
2624,S7J 5E3,52.090500,-106.579500,47110144,41
2625,S7J 5E2,52.090500,-106.579500,47110144,41
2626,S7J 5E5,52.092000,-106.578000,47110522,48
2627,S7J 5E5,52.090500,-106.579500,47110144,41
2628,S7J 5E4,52.090500,-106.579500,47110144,41
2629,S7J 5E7,52.101000,-106.606500,47110669,52
2630,S7J 5E6,52.092000,-106.579500,47110522,33
2631,S7H 5S5,52.104000,-106.576500,47110511,46
2632,S7H 5S4,52.105500,-106.576500,47110511,38
2633,S7H 5S7,52.104000,-106.576500,47110511,46
2634,S7H 5S6,52.105500,-106.576500,47110511,38
2635,S7H 5S1,52.116000,-106.630500,47110091,89
2636,S7H 5S3,52.105500,-106.576500,47110511,38
2637,S7H 5S2,52.105500,-106.576500,47110511,38
2638,S7L 0G1,52.132500,-106.680000,47110413,71
2639,S7L 0G2,52.132500,-106.680000,47110413,71
2640,S7L 0G3,52.132500,-106.681500,47110571,79
2641,S7L 0G4,52.132500,-106.681500,47110571,79
2642,S7L 0G5,52.135500,-106.677000,47110413,68
2643,S7L 0G6,52.135500,-106.678500,47110413,68
2644,S7L 0G7,52.135500,-106.678500,47110413,68
2645,S7H 4M8,52.122000,-106.572000,47110460,20
2646,S7H 4M9,52.120500,-106.573500,47110288,26
2647,S7H 4M9,52.122000,-106.572000,47110460,20
2648,S7H 4M2,52.117500,-106.570500,47110288,26
2649,S7H 4M2,52.119000,-106.570500,47110460,23
2650,S7H 4M3,52.119000,-106.576500,47110469,27
2651,S7H 4M1,52.120500,-106.572000,47110460,21
2652,S7H 4M6,52.123500,-106.575000,47110460,23
2653,S7H 4M7,52.122000,-106.572000,47110460,20
2654,S7H 4M5,52.123500,-106.575000,47110460,23
2655,S7J 1Y9,52.107000,-106.635000,47110444,65
2656,S7J 1Y8,52.098000,-106.636500,47110166,35
2657,S7J 1Y1,52.102500,-106.636500,47110443,48
2658,S7J 1Y3,52.101000,-106.636500,47110166,43
2659,S7J 1Y2,52.102500,-106.636500,47110443,48
2660,S7J 1Y5,52.099500,-106.636500,47110166,35
2661,S7J 1Y4,52.101000,-106.636500,47110166,43
2662,S7J 1Y7,52.098000,-106.636500,47110166,35
2663,S7J 1Y6,52.099500,-106.636500,47110166,35
2664,S7L 6Y8,52.147500,-106.722000,47110373,54
2665,S7L 6Y9,52.147500,-106.722000,47110373,54
2666,S7L 6Y9,52.147500,-106.720500,47110373,33
2667,S7L 6Y4,52.146000,-106.732500,47110403,44
2668,S7L 6Y4,52.149000,-106.732500,47110402,22
2669,S7L 6Y6,52.138500,-106.666500,47110054,52
2670,S7L 6Y7,52.146000,-106.725000,47110401,55
2671,S7L 6Y2,52.146000,-106.731000,47110403,47
2672,S7K 1J1,52.164000,-106.641000,47110043,63
2673,S7K 1J3,52.164000,-106.639500,47110043,61
2674,S7K 1J2,52.164000,-106.641000,47110043,63
2675,S7K 1J5,52.126500,-106.666500,47110066,97
2676,S7K 1J4,52.164000,-106.639500,47110043,61
2677,S7K 1J9,52.129500,-106.660500,47110065,95
2678,S7K 1J8,52.164000,-106.663500,47110691,40
2679,S7K 1J8,52.162500,-106.663500,47110691,46
2680,S7K 0B4,52.128000,-106.665000,47110065,99
2681,S7L 4C8,52.147500,-106.713000,47110374,37
2682,S7L 4C9,52.150500,-106.695000,47110387,12
2683,S7L 4C1,52.147500,-106.707000,47110375,32
2684,S7L 4C2,52.147500,-106.708500,47110375,32
2685,S7L 4C3,52.147500,-106.708500,47110375,32
2686,S7L 4C4,52.147500,-106.710000,47110374,29
2687,S7L 4C5,52.147500,-106.701000,47110376,24
2688,S7L 4C5,52.149000,-106.705500,47110375,29
2689,S7L 4C6,52.147500,-106.710000,47110374,29
2690,S7L 4C7,52.147500,-106.711500,47110374,34
2691,S7M 2K5,52.126500,-106.689000,47110567,72
2692,S7M 2K4,52.126500,-106.689000,47110567,72
2693,S7M 2K4,52.128000,-106.689000,47110570,81
2694,S7J 0S4,52.101000,-106.671000,47110189,56
2695,S7M 1X1,52.120500,-106.681500,47110545,67
2696,S7M 1X3,52.117500,-106.681500,47110070,59
2697,S7M 1X2,52.119000,-106.681500,47110070,64
2698,S7M 1X5,52.116000,-106.681500,47110070,61
2699,S7M 1X4,52.116000,-106.681500,47110070,61
2700,S7M 1X7,52.128000,-106.683000,47110570,88
2701,S7M 1X9,52.128000,-106.683000,47110570,88
2702,S7M 1X9,52.126500,-106.683000,47110546,84
2703,S7M 1X8,52.128000,-106.683000,47110570,88
2704,S7M 1X8,52.126500,-106.683000,47110546,84
2705,S7T 0T9,52.086000,-106.630500,47110194,64
2706,S7T 0T8,52.083000,-106.618500,47110670,51
2707,S7T 0T5,52.077000,-106.609500,47110670,10
2708,S7T 0T4,52.075500,-106.609500,47110670,8
